Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:56:45 PM     all      0.63      0.13      1.13      0.00      0.00     98.12
10:56:47 PM     all      0.25      0.00      0.38      0.25      0.00     99.12
10:56:49 PM     all      0.12      0.12      0.25      0.50      0.00     99.00
10:56:51 PM     all      3.52      0.00      1.13      3.52      0.00     91.83
10:56:53 PM     all      2.27      0.25      2.02      5.29      0.00     90.18
10:56:55 PM     all      0.25      0.00      1.01      0.00      0.00     98.74
10:56:57 PM     all      0.50      0.00      0.25      0.25      0.00     99.00
10:56:59 PM     all      0.13      0.13      0.38      0.25      0.00     99.12
10:57:01 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:57:03 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
10:57:05 PM     all      0.38      0.00      1.00      0.00      0.00     98.62
10:57:07 PM     all      0.13      0.00      0.25      0.13      0.00     99.50
10:57:09 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:57:11 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:57:13 PM     all      0.75      0.00      0.13      0.00      0.00     99.12
10:57:15 PM     all      0.13      0.13      0.88      0.00      0.00     98.87
10:57:17 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:57:19 PM     all      0.38      0.00      0.13      0.75      0.00     98.75
10:57:21 PM     all      0.38      0.13      0.25      0.00      0.00     99.25
10:57:23 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:57:25 PM     all      0.25      0.00      1.25      0.00      0.00     98.50
10:57:27 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:57:29 PM     all      0.25      0.13      0.25      0.38      0.00     99.00
10:57:31 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:57:33 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:57:35 PM     all      0.38      0.13      1.13      0.25      0.00     98.12
10:57:37 PM     all      0.25      0.00      0.13      0.13      0.00     99.50
10:57:39 PM     all      0.13      0.13      0.25      0.25      0.00     99.25
10:57:41 PM     all      0.13      0.13      0.25      0.00      0.00     99.50
10:57:43 PM     all      0.38      0.00      0.13      0.13      0.00     99.37
10:57:45 PM     all      0.50      0.00      1.00      0.25      0.00     98.25
10:57:47 PM     all      0.00      0.13      0.63      0.00      0.00     99.25
10:57:49 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:57:51 PM     all      0.38      0.00      0.25      0.38      0.00     99.00
10:57:53 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:57:55 PM     all      0.12      0.12      0.38      0.00      0.00     99.38
10:57:57 PM     all      0.00      0.13      1.00      0.25      0.00     98.62
10:57:59 PM     all      0.50      0.12      0.25      0.00      0.00     99.12
10:58:01 PM     all      0.13      0.00      0.25      0.13      0.00     99.50
10:58:03 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:58:05 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
10:58:07 PM     all      0.38      0.13      1.00      0.13      0.00     98.37
10:58:09 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
10:58:11 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:58:13 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
10:58:15 PM     all      0.50      0.12      0.25      0.37      0.00     98.75
10:58:17 PM     all      0.25      0.00      1.00      0.00      0.00     98.75
10:58:19 PM     all      0.13      0.00      0.38      0.75      0.00     98.75
10:58:21 PM     all      0.13      0.13      0.25      0.00      0.00     99.50
10:58:23 PM     all      0.50      0.13      0.13      0.25      0.00     99.00
10:58:25 PM     all      0.13      0.00      0.13      0.88      0.00     98.87
10:58:27 PM     all      0.13      0.13      1.00      0.00      0.00     98.75
10:58:29 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:58:31 PM     all      0.50      0.00      0.25      0.12      0.00     99.12
10:58:33 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:58:35 PM     all      0.12      0.12      0.25      0.38      0.00     99.12
10:58:37 PM     all      0.25      0.13      1.00      0.00      0.00     98.62
10:58:39 PM     all      0.25      0.13      0.38      0.00      0.00     99.25
10:58:41 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:58:43 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:58:45 PM     all      0.12      0.00      0.38      0.00      0.00     99.50
10:58:47 PM     all      0.38      0.00      1.13      0.38      0.00     98.12
10:58:49 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
10:58:51 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:58:53 PM     all      0.38      0.00      0.25      0.38      0.00     99.00
10:58:55 PM     all      0.50      0.12      0.50      0.00      0.00     98.88
10:58:57 PM     all      0.25      0.00      1.00      0.00      0.00     98.75
10:58:59 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
10:59:01 PM     all      0.25      0.00      0.25      0.12      0.00     99.38
10:59:03 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
10:59:05 PM     all      0.12      0.12      0.25      0.25      0.00     99.25
10:59:07 PM     all      0.25      0.00      1.00      0.00      0.00     98.75
10:59:09 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:59:11 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
10:59:13 PM     all      0.38      0.00      0.50      0.00      0.00     99.12
10:59:15 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
10:59:17 PM     all      0.25      0.00      0.88      1.00      0.00     97.87
10:59:19 PM     all      0.25      0.00      0.50      0.00      0.00     99.25
10:59:21 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
10:59:23 PM     all      0.13      0.00      0.38      0.25      0.00     99.25
10:59:25 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:59:27 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
10:59:29 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
10:59:31 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
10:59:33 PM     all      0.38      0.00      0.00      0.00      0.00     99.62
10:59:35 PM     all      0.25      0.00      0.13      0.38      0.00     99.25
10:59:37 PM     all      0.13      0.00      0.38      0.00      0.00     99.50
10:59:39 PM     all      0.12      0.12      1.12      0.00      0.00     98.62
10:59:41 PM     all      0.25      0.00      0.00      0.38      0.00     99.37
10:59:43 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
10:59:45 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:59:47 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
10:59:49 PM     all      0.38      0.00      1.00      0.13      0.00     98.50
10:59:51 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:59:53 PM     all      0.13      0.00      0.13      0.63      0.00     99.12
10:59:55 PM     all      0.25      0.00      0.25      0.12      0.00     99.38
10:59:57 PM     all      0.62      0.12      0.25      0.25      0.00     98.75
10:59:59 PM     all      0.00      0.00      1.13      0.13      0.00     98.75
11:00:01 PM     all      1.00      0.00      0.25      1.00      0.00     97.74
11:00:03 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
11:00:05 PM     all      0.50      0.13      0.13      0.00      0.00     99.25
11:00:07 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:00:09 PM     all      0.13      0.13      1.00      0.25      0.00     98.50
11:00:11 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
11:00:13 PM     all      0.38      0.00      0.13      0.00      0.00     99.50
11:00:15 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
11:00:17 PM     all      0.50      0.00      0.38      0.75      0.00     98.37
11:00:19 PM     all      0.25      0.00      0.88      0.00      0.00     98.87
11:00:21 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
11:00:23 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
11:00:25 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:00:27 PM     all      0.63      0.00      0.50      0.00      0.00     98.87
11:00:29 PM     all      0.25      0.00      1.00      0.38      0.00     98.37
11:00:31 PM     all      0.13      0.13      0.25      0.00      0.00     99.50
11:00:33 PM     all      0.13      0.00      0.13      0.38      0.00     99.37
11:00:35 PM     all      0.50      0.13      0.38      0.00      0.00     99.00
11:00:37 PM     all      0.25      0.00      0.25      0.13      0.00     99.37
11:00:39 PM     all      0.13      0.00      1.00      0.38      0.00     98.50
11:00:41 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:00:43 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:00:45 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
11:00:47 PM     all      0.25      0.00      0.25      0.13      0.00     99.37
11:00:49 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:00:51 PM     all      0.50      0.00      1.12      0.38      0.00     98.00
11:00:53 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:00:55 PM     all      0.38      0.00      0.38      0.25      0.00     99.00
11:00:57 PM     all      0.38      0.12      0.12      0.12      0.00     99.25
11:00:59 PM     all      0.50      0.00      0.50      0.75      0.00     98.25
11:01:01 PM     all      0.13      0.00      0.88      0.00      0.00     98.99
11:01:03 PM     all      0.13      0.00      0.38      0.13      0.00     99.37
11:01:05 PM     all      0.25      0.00      0.00      0.25      0.00     99.50
11:01:07 PM     all      0.38      0.12      0.25      0.12      0.00     99.12
11:01:09 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:01:11 PM     all      0.25      0.00      1.00      0.38      0.00     98.37
11:01:13 PM     all      0.75      0.00      0.25      0.00      0.00     99.00
11:01:15 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
11:01:17 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
11:01:19 PM     all      0.25      0.00      0.25      0.12      0.00     99.38
11:01:21 PM     all      0.50      0.00      1.13      0.25      0.00     98.12
11:01:23 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
11:01:25 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
11:01:27 PM     all      0.13      0.13      0.25      0.25      0.00     99.25
11:01:29 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:01:31 PM     all      0.50      0.12      1.38      0.00      0.00     98.00
11:01:33 PM     all      0.00      0.13      0.25      0.38      0.00     99.25
11:01:35 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:01:37 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:01:39 PM     all      0.25      0.13      0.25      0.38      0.00     99.00
11:01:41 PM     all      0.50      0.00      1.00      0.00      0.00     98.49
11:01:43 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
11:01:45 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:01:47 PM     all      0.87      0.00      0.25      0.12      0.00     98.75
11:01:49 PM     all      0.25      0.00      0.38      0.25      0.00     99.12
11:01:51 PM     all      0.38      0.00      1.00      0.00      0.00     98.62
11:01:53 PM     all      2.41      0.00      1.90      5.58      0.00     90.11
11:01:55 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:01:57 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:01:59 PM     all      0.38      0.00      0.38      0.88      0.00     98.37
11:02:01 PM     all      0.00      0.00      1.00      0.13      0.00     98.87
11:02:03 PM     all      0.00      0.12      0.37      0.25      0.00     99.25
11:02:05 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:02:07 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
11:02:09 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
11:02:11 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:02:13 PM     all      0.00      7.51      1.00      0.00      0.00     91.49
11:02:15 PM     all      0.12      0.00      0.25      0.25      0.00     99.38
11:02:17 PM     all      0.12      0.00      0.50      0.00      0.00     99.38
11:02:19 PM     all      0.25      0.00      0.13      0.25      0.00     99.37
11:02:21 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:02:23 PM     all      0.12      0.12      0.88      0.12      0.00     98.75
11:02:25 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
11:02:27 PM     all      0.25      0.12      0.25      0.00      0.00     99.38
11:02:29 PM     all      0.00      0.13      0.00      0.13      0.00     99.75
11:02:31 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
11:02:33 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:02:35 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:02:37 PM     all      0.25      0.00      0.25      0.63      0.00     98.87
11:02:39 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:02:41 PM     all      0.00      0.12      0.12      0.75      0.00     99.00
11:02:43 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:02:45 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:02:47 PM     all      0.25      0.12      0.25      0.62      0.00     98.75
11:02:49 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:02:51 PM     all      0.00      0.00      0.13      0.88      0.00     99.00
11:02:53 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:02:55 PM     all      0.12      0.12      0.25      0.12      0.00     99.38
11:02:57 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
11:02:59 PM     all      0.12      0.12      0.25      0.62      0.00     98.88
11:03:01 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:03:03 PM     all      0.00      0.00      0.88      0.25      0.00     98.87
11:03:05 PM     all      0.37      0.00      0.37      0.00      0.00     99.25
11:03:07 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:03:09 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
11:03:11 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:03:13 PM     all      0.50      0.25      1.00      0.00      0.00     98.25
11:03:15 PM     all      0.12      0.00      0.25      0.38      0.00     99.25
11:03:17 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:03:19 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
11:03:21 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:03:23 PM     all      0.50      0.00      1.12      0.00      0.00     98.38
11:03:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:03:27 PM     all      0.00      0.00      0.25      0.38      0.00     99.37
11:03:29 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:03:31 PM     all      0.13      0.00      0.25      0.13      0.00     99.50
11:03:33 PM     all      0.13      0.00      0.75      0.25      0.00     98.87
11:03:35 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:03:37 PM     all      0.00      0.00      0.38      0.75      0.00     98.87
11:03:39 PM     all      0.25      0.00      0.12      0.12      0.00     99.50
11:03:41 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:03:43 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
11:03:45 PM     all      0.00      0.12      0.88      0.12      0.00     98.88
11:03:47 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:03:49 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
11:03:51 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:03:53 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:03:55 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
11:03:57 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:03:59 PM     all      0.13      0.00      0.25      0.75      0.00     98.87
11:04:01 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:04:03 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:04:05 PM     all      0.00      0.00      0.88      0.38      0.00     98.75
11:04:07 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:04:09 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:04:11 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:04:13 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:04:15 PM     all      0.00      0.13      0.88      0.38      0.00     98.62
11:04:17 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:04:19 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:04:21 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
11:04:23 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
11:04:25 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:04:27 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:04:29 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
11:04:31 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:04:33 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:04:35 PM     all      0.12      0.00      0.88      0.12      0.00     98.88
11:04:37 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
11:04:39 PM     all      0.12      0.12      0.12      0.25      0.00     99.38
11:04:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:04:43 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:04:45 PM     all      0.00      0.00      1.00      0.38      0.00     98.62
11:04:47 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:04:49 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:04:51 PM     all      0.12      0.12      0.12      0.37      0.00     99.25
11:04:53 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
11:04:55 PM     all      0.12      0.00      1.00      0.00      0.00     98.88
11:04:57 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:04:59 PM     all      0.25      0.00      0.38      0.63      0.00     98.75
11:05:01 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:05:03 PM     all      0.12      0.00      0.12      0.12      0.00     99.63
11:05:05 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:05:07 PM     all      0.00      0.00      1.12      0.00      0.00     98.88
11:05:09 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
11:05:11 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:05:13 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:05:15 PM     all      0.00      0.00      0.25      0.38      0.00     99.38
11:05:17 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:05:19 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
11:05:21 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
11:05:23 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:05:25 PM     all      0.00      0.00      0.38      0.12      0.00     99.50
11:05:27 PM     all      0.00      0.00      1.00      0.25      0.00     98.75
11:05:29 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:05:31 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:05:33 PM     all      0.63      0.00      0.38      0.38      0.00     98.62
11:05:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:05:37 PM     all      0.12      0.00      1.25      0.00      0.00     98.63
11:05:39 PM     all      0.00      0.13      0.13      0.38      0.00     99.37
11:05:41 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
11:05:43 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
11:05:45 PM     all      0.00      0.00      0.38      0.00      0.00     99.62
11:05:47 PM     all      0.12      0.12      1.00      0.00      0.00     98.75
11:05:49 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
11:05:51 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
11:05:53 PM     all      0.75      0.00      0.12      0.12      0.00     99.00
11:05:55 PM     all      0.50      0.00      0.25      0.25      0.00     99.00
11:05:57 PM     all      0.25      0.00      1.00      0.50      0.00     98.25
11:05:59 PM     all      0.50      0.00      0.25      0.75      0.00     98.50
11:06:01 PM     all      0.12      0.12      0.12      0.00      0.00     99.62
11:06:03 PM     all      0.00      0.00      0.13      0.50      0.00     99.37
11:06:05 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:06:07 PM     all      0.25      0.12      1.12      0.37      0.00     98.13
11:06:09 PM     all      6.53      0.25      4.90     13.07      0.00     75.25
11:06:11 PM     all      6.35      0.38      4.95     13.96      0.00     74.37
11:06:13 PM     all      5.41      0.25      4.65     16.73      0.00     72.96
11:06:15 PM     all      6.94      0.38      5.93     14.39      0.00     72.35
11:06:17 PM     all      5.22      0.25      5.73     17.58      0.00     71.21
11:06:19 PM     all      6.94      0.63      6.57     15.28      0.00     70.58
11:06:21 PM     all      5.06      0.13      4.05      9.62      0.00     81.14
11:06:23 PM     all      2.01      0.00      1.01      0.00      0.00     96.98
11:06:25 PM     all      2.01      0.00      1.13      0.00      0.00     96.87
11:06:27 PM     all      1.64      0.00      1.01      0.13      0.00     97.23
11:06:29 PM     all      2.25      0.25      1.75      0.00      0.00     95.76
11:06:31 PM     all      1.88      0.00      0.88      0.63      0.00     96.62
11:06:33 PM     all      2.25      0.00      1.12      0.00      0.00     96.62
11:06:35 PM     all      1.88      0.00      1.00      0.00      0.00     97.12
11:06:37 PM     all      2.01      0.13      0.88      0.50      0.00     96.49
11:06:39 PM     all      2.00      0.12      1.88      0.00      0.00     96.00
11:06:41 PM     all      2.12      0.00      1.12      1.00      0.00     95.76
11:06:43 PM     all      1.88      0.13      1.13      0.00      0.00     96.87
11:06:45 PM     all      1.76      0.00      1.00      0.00      0.00     97.24
11:06:47 PM     all      2.00      0.00      1.00      0.88      0.00     96.12
11:06:49 PM     all      2.01      0.00      1.63      0.00      0.00     96.37
11:06:51 PM     all      1.88      0.13      0.88      0.00      0.00     97.11
11:06:53 PM     all      1.88      0.00      1.01      0.50      0.00     96.61
11:06:55 PM     all      1.75      0.12      1.38      0.00      0.00     96.75
11:06:57 PM     all      2.62      0.12      1.00      0.38      0.00     95.88
11:06:59 PM     all      1.88      0.00      1.75      0.00      0.00     96.37
11:07:01 PM     all      1.50      0.00      1.50      0.00      0.00     97.00
11:07:03 PM     all      1.76      0.00      0.88      0.38      0.00     96.99
11:07:05 PM     all      2.01      0.13      1.00      0.00      0.00     96.87
11:07:07 PM     all      2.00      0.12      1.00      0.00      0.00     96.88
11:07:09 PM     all      1.63      0.00      1.76      0.25      0.00     96.36
11:07:11 PM     all      1.88      0.00      1.25      0.12      0.00     96.75
11:07:13 PM     all      1.50      0.12      1.25      0.00      0.00     97.12
11:07:15 PM     all      1.76      0.00      0.75      0.25      0.00     97.23
11:07:17 PM     all      1.76      0.00      1.01      0.00      0.00     97.24
11:07:19 PM     all      1.88      0.13      1.76      0.63      0.00     95.61
11:07:21 PM     all      1.75      0.00      1.25      0.00      0.00     97.00
11:07:23 PM     all      2.13      0.13      0.88      0.00      0.00     96.87
11:07:25 PM     all      1.75      0.13      0.88      0.38      0.00     96.87
11:07:27 PM     all      1.75      0.00      1.38      0.00      0.00     96.88
11:07:29 PM     all      2.01      0.00      1.88      0.25      0.00     95.86
11:07:31 PM     all      1.76      0.13      0.75      0.00      0.00     97.36
11:07:33 PM     all      2.00      0.00      1.25      0.12      0.00     96.62
11:07:35 PM     all      1.76      0.25      0.88      0.25      0.00     96.86
11:07:37 PM     all      1.88      0.00      1.00      0.00      0.00     97.11
11:07:39 PM     all      1.63      0.13      1.75      0.00      0.00     96.49
11:07:41 PM     all      2.01      0.13      0.88      0.38      0.00     96.62
11:07:43 PM     all      1.75      0.12      1.75      0.00      0.00     96.38
11:07:45 PM     all      2.00      0.12      0.88      0.00      0.00     97.00
11:07:47 PM     all      1.88      0.13      0.63      0.38      0.00     96.99
11:07:49 PM     all      1.64      0.00      2.01      0.00      0.00     96.35
11:07:51 PM     all      2.00      0.00      1.38      0.00      0.00     96.62
11:07:53 PM     all      1.75      0.00      1.25      0.25      0.00     96.75
11:07:55 PM     all      2.01      0.13      1.13      0.00      0.00     96.74
11:07:57 PM     all      1.88      0.00      0.88      0.00      0.00     97.24
11:07:59 PM     all      2.00      0.12      1.25      0.25      0.00     96.38
11:08:01 PM     all      1.88      0.00      2.25      0.00      0.00     95.87
11:08:03 PM     all      1.88      0.00      0.75      0.13      0.00     97.24
11:08:05 PM     all      2.00      0.12      1.25      0.25      0.00     96.38
11:08:07 PM     all      1.63      0.00      1.01      0.00      0.00     97.36
11:08:09 PM     all      2.51      0.13      1.01      0.25      0.00     96.11
11:08:11 PM     all      2.00      0.00      2.12      0.12      0.00     95.76
11:08:13 PM     all      2.13      0.13      0.75      0.00      0.00     97.00
11:08:15 PM     all      2.13      0.00      0.75      0.38      0.00     96.74
11:08:17 PM     all      1.75      0.13      1.50      0.00      0.00     96.62
11:08:19 PM     all      2.01      0.00      1.00      0.50      0.00     96.49
11:08:21 PM     all      2.13      0.00      1.88      0.00      0.00     95.99
11:08:23 PM     all      2.12      0.00      1.25      0.00      0.00     96.63
11:08:25 PM     all      2.13      0.00      1.25      0.25      0.00     96.36
11:08:27 PM     all      2.12      0.00      1.50      0.12      0.00     96.25
11:08:29 PM     all      1.88      0.25      0.75      0.25      0.00     96.86
11:08:31 PM     all      2.12      0.00      2.00      0.12      0.00     95.76
11:08:33 PM     all      2.14      0.13      0.88      0.00      0.00     96.86
11:08:35 PM     all      1.63      0.13      1.13      0.13      0.00     96.99
11:08:37 PM     all      2.00      0.13      1.00      0.13      0.00     96.75
11:08:39 PM     all      2.14      0.00      0.50      0.00      0.00     97.36
11:08:41 PM     all      2.01      0.13      2.01      0.25      0.00     95.61
11:08:43 PM     all      2.13      0.00      1.13      0.00      0.00     96.74
11:08:45 PM     all      1.76      0.00      0.75      0.00      0.00     97.49
11:08:47 PM     all      1.75      0.00      1.13      0.38      0.00     96.74
11:08:49 PM     all      2.01      0.00      0.88      0.00      0.00     97.11
11:08:51 PM     all      1.76      0.00      1.89      0.25      0.00     96.10
11:08:53 PM     all      2.13      0.13      0.75      0.13      0.00     96.86
11:08:55 PM     all      2.25      0.12      1.00      0.00      0.00     96.62
11:08:57 PM     all      1.88      0.13      0.63      0.13      0.00     97.24
11:08:59 PM     all      2.13      0.00      0.88      0.13      0.00     96.86
11:09:01 PM     all      2.00      0.13      2.00      0.00      0.00     95.87
11:09:03 PM     all      1.88      0.12      1.38      0.25      0.00     96.38
11:09:05 PM     all      2.24      0.12      1.00      0.00      0.00     96.63
11:09:07 PM     all      2.13      0.13      1.25      0.38      0.00     96.12
11:09:09 PM     all      1.88      0.13      0.88      0.00      0.00     97.11
11:09:11 PM     all      1.75      0.13      1.75      0.00      0.00     96.37
11:09:13 PM     all      1.63      0.13      1.25      0.25      0.00     96.74
11:09:15 PM     all      2.24      0.00      1.50      0.12      0.00     96.13
11:09:17 PM     all      2.01      0.13      0.88      0.00      0.00     96.98
11:09:19 PM     all      2.38      0.00      1.38      0.75      0.00     95.50
11:09:21 PM     all      2.01      0.13      0.88      0.00      0.00     96.98
11:09:23 PM     all      2.01      0.00      1.76      0.13      0.00     96.10
11:09:25 PM     all      2.00      0.13      1.00      0.13      0.00     96.75
11:09:27 PM     all      1.75      0.00      1.38      0.13      0.00     96.74
11:09:29 PM     all      1.88      0.13      1.38      0.25      0.00     96.37
11:09:31 PM     all      2.13      0.00      1.25      0.00      0.00     96.62
11:09:33 PM     all      2.12      0.12      1.75      0.12      0.00     95.88
11:09:35 PM     all      1.63      0.13      1.38      0.25      0.00     96.62
11:09:37 PM     all      2.13      0.00      1.25      0.13      0.00     96.49
11:09:39 PM     all      2.12      0.00      1.37      0.25      0.00     96.26
11:09:41 PM     all      2.25      0.13      0.88      0.00      0.00     96.75
11:09:43 PM     all      2.01      0.00      1.88      0.00      0.00     96.11
11:09:45 PM     all      2.12      0.00      1.37      0.37      0.00     96.13
11:09:47 PM     all      2.13      0.00      1.25      0.00      0.00     96.61
11:09:49 PM     all      2.51      0.00      0.75      0.00      0.00     96.73
11:09:51 PM     all      1.88      0.12      1.00      0.38      0.00     96.62
11:09:53 PM     all      1.88      0.00      2.14      0.00      0.00     95.98
11:09:55 PM     all      2.26      0.00      1.01      0.13      0.00     96.61
11:09:57 PM     all      1.88      0.00      1.38      0.13      0.00     96.62
